t,x,y,vx,vy
3.798761248800900603e+01,7.689072471741139562e-04,1.753191809582098490e-05,-2.548575955963554662e+01,-2.902917931812082908e-01
3.798761296954987188e+01,7.565852959670563583e-04,1.739099865849898290e-05,-2.569253098160512394e+01,-2.950255409234667225e-01
3.798761345109073773e+01,7.441621369287649114e-04,1.724775268504317121e-05,-2.590617502642167125e+01,-2.999568281655461410e-01
3.798761393263160357e+01,7.316343632484663493e-04,1.710208184438995186e-05,-2.612710172897269700e+01,-3.050991830090840629e-01
3.798761441417246942e+01,7.189983621879986577e-04,1.695388098250687748e-05,-2.635575699128633076e+01,-3.104674410074120816e-01
3.798761483886760004e+01,7.077611662128789659e-04,1.682098591800512913e-05,-2.656421985500505656e+01,-3.154024169780131337e-01
3.798761526414011058e+01,6.964185549388061426e-04,1.668576776946280001e-05,-2.677973110877092466e+01,-3.205451477267334259e-01
3.798761568941262112e+01,6.849827840210412268e-04,1.654831742279408525e-05,-2.700240558143152469e+01,-3.259024873486260909e-01
3.798761611468513166e+01,6.734507175180676642e-04,1.640854053302465720e-05,-2.723267064792689851e+01,-3.314891330647659062e-01
3.798761653995764220e+01,6.618190299327827205e-04,1.626633620872628466e-05,-2.747099106728620299e+01,-3.373212025543572690e-01
3.798761691502645022e+01,6.514749855662235528e-04,1.613881870886154946e-05,-2.768826541024630217e+01,-3.426825513302915183e-01
3.798761729060526449e+01,6.410339052731323355e-04,1.600907227324665458e-05,-2.791288622158095833e+01,-3.482696085224518123e-01
3.798761766618407876e+01,6.305070734800458186e-04,1.587718415087865576e-05,-2.814497313346562635e+01,-3.540898193135405547e-01
3.798761804176289303e+01,6.198916035816581967e-04,1.574306382121485164e-05,-2.838497159367195266e+01,-3.601591511087983699e-01
3.798761841734170730e+01,6.091844344876369772e-04,1.560661448256190939e-05,-2.863336601508926904e+01,-3.664951145481277206e-01
3.798761874858285381e+01,5.996625761130998725e-04,1.548425788217885061e-05,-2.885982458193686995e+01,-3.723196836314509039e-01
3.798761908027444889e+01,5.900513967125474348e-04,1.535976269909888791e-05,-2.909394026078121698e+01,-3.783894657214474377e-01
3.798761941196604397e+01,5.803612848420916948e-04,1.523321266936554153e-05,-2.933583772410346313e+01,-3.847125490269573955e-01
3.798761974365763905e+01,5.705895834121436092e-04,1.510452094177743693e-05,-2.958598125602387796e+01,-3.913062809390100982e-01
3.798762007534923413e+01,5.607334747208789260e-04,1.497359463852989906e-05,-2.984487575356982347e+01,-3.981896854745223813e-01
3.798762036788376406e+01,5.519684755266211296e-04,1.485619092625016151e-05,-3.008090692305346892e+01,-4.045175055215145532e-01
3.798762066081623345e+01,5.431212541215394915e-04,1.473673528489377854e-05,-3.032491905214057937e+01,-4.111117310834633831e-01
3.798762095374870285e+01,5.342013770127070679e-04,1.461530811412588780e-05,-3.057704199247874755e+01,-4.179811470164595533e-01
3.798762124668117224e+01,5.252063983808202613e-04,1.449182608325596294e-05,-3.083775966028053617e+01,-4.251445999997701120e-01
3.798762153961364163e+01,5.161337245645057246e-04,1.436620007921505971e-05,-3.110759830203246423e+01,-4.326227582631935187e-01
3.798762179796442950e+01,5.080654406092185256e-04,1.425354945237514265e-05,-3.135360697223629955e+01,-4.394973245656261240e-01
3.798762205666658076e+01,4.999214745772508290e-04,1.413893011500862230e-05,-3.160793397070595745e+01,-4.466613162464131981e-01
3.798762231536873202e+01,4.917106305332374049e-04,1.402241918692275655e-05,-3.187071470506493753e+01,-4.541242793591683258e-01
3.798762257407088327e+01,4.834306571360640135e-04,1.390393671523579393e-05,-3.214245355218803724e+01,-4.619066894677416046e-01
3.798762283277303453e+01,4.750791669579529385e-04,1.378339719901730037e-05,-3.242369900901384483e+01,-4.700310011389989273e-01
3.798762306093441765e+01,4.676522333462128909e-04,1.367530784912738375e-05,-3.268010708373643780e+01,-4.774995677399775929e-01
3.798762328940599531e+01,4.601556392876020372e-04,1.356532965592375895e-05,-3.294518504806125492e+01,-4.852825675699288799e-01
3.798762351787757297e+01,4.525974855003451168e-04,1.345353656829710751e-05,-3.321907415813021203e+01,-4.933903754843484424e-01
3.798762374634915062e+01,4.449756996628476927e-04,1.333985187420511208e-05,-3.350230011507357375e+01,-5.018452367451852192e-01
3.798762397482072828e+01,4.372880841880284340e-04,1.322419353838761627e-05,-3.379543460535992239e+01,-5.106715466824659488e-01
3.798762417632024579e+01,4.304515366350201012e-04,1.312048135873453038e-05,-3.406268164964930634e+01,-5.187854496265634774e-01
3.798762437809376280e+01,4.235508663799695248e-04,1.301495688847138252e-05,-3.433896518113017038e+01,-5.272409609232290295e-01
3.798762457986727981e+01,4.165935317538200003e-04,1.290769110738158594e-05,-3.462443237104012184e+01,-5.360493506382315587e-01
3.798762478164079681e+01,4.095776252218461368e-04,1.279861041273292472e-05,-3.491963114535560209e+01,-5.452347867579360186e-01
3.798762498341431382e+01,4.025011239447983140e-04,1.268763609428181648e-05,-3.522515735940015702e+01,-5.548237731962815111e-01
3.798762516136758194e+01,3.962080383019509649e-04,1.258812420824906703e-05,-3.550370180369794326e+01,-5.636387981364235911e-01
3.798762533956291776e+01,3.898559253876333701e-04,1.248687344485973045e-05,-3.579166492864846560e+01,-5.728249595943117889e-01
3.798762551775825358e+01,3.834516540847538466e-04,1.238395196479956285e-05,-3.608919998035906929e+01,-5.823944974256619611e-01
3.798762569595358940e+01,3.769934685398386551e-04,1.227928914825996746e-05,-3.639687804962321138e+01,-5.923736686822687059e-01
3.798762587414892522e+01,3.704795067636455883e-04,1.217280947485519242e-05,-3.671532018280790055e+01,-6.027912682873912686e-01
3.798762603130723647e+01,3.646866956468752525e-04,1.207732822165632026e-05,-3.700563940965404441e+01,-6.123680140550397111e-01
3.798762618867939977e+01,3.588395485829168970e-04,1.198017854207898960e-05,-3.730577561204071912e+01,-6.223479762133883320e-01
3.798762634605156308e+01,3.529443909042926058e-04,1.188142587798537209e-05,-3.761588839233941428e+01,-6.327444489453029064e-01
3.798762650342372638e+01,3.469996063851444245e-04,1.178100247162704209e-05,-3.793657298234633402e+01,-6.435859589567671790e-01
3.798762666079588968e+01,3.410034811041853407e-04,1.167883586323335341e-05,-3.826847668093490995e+01,-6.549037902264222000e-01
3.798762679958928601e+01,3.356711805837542272e-04,1.158722225505865930e-05,-3.857106853877581898e+01,-6.653081082160329229e-01
3.798762693857152328e+01,3.302888657293283196e-04,1.149400786790806870e-05,-3.888389231806319657e+01,-6.761504905970637802e-01
3.798762707755376056e+01,3.248623582277524011e-04,1.139925547964946699e-05,-3.920711441302469780e+01,-6.874453827004277651e-01
3.798762721653599783e+01,3.193901703810478831e-04,1.130290007845329931e-05,-3.954135521495037864e+01,-6.992237771679102876e-01
3.798762735551823511e+01,3.138707245652727997e-04,1.120487214096653682e-05,-3.988728938271726321e+01,-7.115196622919306435e-01
3.798762747809266926e+01,3.089623352008687173e-04,1.111696981296996856e-05,-4.020267240036564260e+01,-7.228230900485694832e-01
3.798762760083395307e+01,3.040079056175472804e-04,1.102753153932423154e-05,-4.052872005125688304e+01,-7.346024522716099181e-01
3.798762772357523687e+01,2.990127977448519235e-04,1.093661760946551773e-05,-4.086560556830902868e+01,-7.468734366123468416e-01
3.798762784631652067e+01,2.939756421937308409e-04,1.084416564597266156e-05,-4.121397556421452890e+01,-7.596697149594826559e-01
3.798762796905780448e+01,2.888949868009536024e-04,1.075010894266290009e-05,-4.157453321257493428e+01,-7.730282138552219129e-01
3.798762807730862079e+01,2.843768112116551710e-04,1.066576769505189076e-05,-4.190324816436655198e+01,-7.853084926321954873e-01
3.798762818570674682e+01,2.798162583213121548e-04,1.057995279105811058e-05,-4.224307840709996498e+01,-7.981058391631252746e-01
3.798762829410487285e+01,2.752182620783097172e-04,1.049272204570543589e-05,-4.259420461625418142e+01,-8.114373024259872169e-01
3.798762840250299888e+01,2.705815619981885361e-04,1.040401560908691153e-05,-4.295730073128925852e+01,-8.253394652847910740e-01
3.798762851090112491e+01,2.659048214056912614e-04,1.031376947788159397e-05,-4.333309964246365098e+01,-8.398524466642074415e-01
3.798762860650207784e+01,2.617458448527316332e-04,1.023284523585784995e-05,-4.367570971558529891e+01,-8.531940309288276181e-01
3.798762870223306010e+01,2.575478638535215990e-04,1.015050712363800571e-05,-4.402990463554587564e+01,-8.670973685347994619e-01
3.798762879796404235e+01,2.533154172632407744e-04,1.006681055845953092e-05,-4.439587294000222784e+01,-8.815809919508841297e-01
3.798762889369502460e+01,2.490473448466308136e-04,9.981698115434303137e-06,-4.477431704583845828e+01,-8.966846467556849332e-01
3.798762898942600685e+01,2.447424162378995034e-04,9.895108384500251998e-06,-4.516600081110730969e+01,-9.124519203332579487e-01
3.798762907385534504e+01,2.409140851552593675e-04,9.817462799164070991e-06,-4.552309315476463780e+01,-9.269465825080577259e-01
3.798762915839957799e+01,2.370498487698046569e-04,9.738460591319498180e-06,-4.589226022507095593e+01,-9.420515691964428395e-01
3.798762924294381094e+01,2.331538876649157425e-04,9.658154984102858907e-06,-4.627369828617473502e+01,-9.577870064057081301e-01
3.798762932748804388e+01,2.292251338787734390e-04,9.576490878872734330e-06,-4.666813943658933539e+01,-9.741960762884758207e-01
3.798762941203227683e+01,2.252624548970637015e-04,9.493409353193927314e-06,-4.707637981167718522e+01,-9.913261350351237899e-01
3.798762948659547334e+01,2.217384866312133499e-04,9.418909670255697509e-06,-4.744856619675375953e+01,-1.007073588107921136e+00
3.798762956126012824e+01,2.181814687589541421e-04,9.343108349567563813e-06,-4.783333756718093355e+01,-1.023484126515181059e+00
3.798762963592478314e+01,2.145952491548710930e-04,9.266056449608480505e-06,-4.823089850911433274e+01,-1.040579618808715745e+00
3.798762971058943805e+01,2.109788447974232986e-04,9.187701103642317380e-06,-4.864201205171718811e+01,-1.058406980985702850e+00
3.798762978525409295e+01,2.073312132474139737e-04,9.107985775977449385e-06,-4.906750796572480056e+01,-1.077017664055052393e+00
3.798762985110406731e+01,2.040874138920045853e-04,9.036504586430873926e-06,-4.945542585907838173e+01,-1.094126250629855690e+00
3.798762991704363401e+01,2.008131938371679589e-04,8.963774517750761978e-06,-4.985646048073510883e+01,-1.111955246060537750e+00
3.798762998298320070e+01,1.975120944381728060e-04,8.889844545223406751e-06,-5.027082512247762480e+01,-1.130528413953835187e+00
3.798763004892276740e+01,1.941832108614612474e-04,8.814663943390045790e-06,-5.069931504659883359e+01,-1.149896727261779050e+00
3.798763011486233410e+01,1.908255835825163941e-04,8.738178466387682810e-06,-5.114279507541908742e+01,-1.170116086165686964e+00
3.798763017301732958e+01,1.878396798011983267e-04,8.669593440832281758e-06,-5.154710903422655122e+01,-1.188703542170993499e+00
3.798763023125146532e+01,1.848257734123299003e-04,8.599810110616210387e-06,-5.196509414192318133e+01,-1.208073702284273354e+00
3.798763028948560105e+01,1.817871253478354500e-04,8.528875490906154592e-06,-5.239697254074677346e+01,-1.228252379458569576e+00
3.798763034771973679e+01,1.787229027430409386e-04,8.456740910352282935e-06,-5.284357308643080842e+01,-1.249294954957076875e+00
3.798763040595387253e+01,1.756322223930164119e-04,8.383354319699520526e-06,-5.330579713206125803e+01,-1.271262163473746432e+00
3.798763045731308097e+01,1.728837143872313418e-04,8.317548129482725750e-06,-5.372719925431847798e+01,-1.291456403597198932e+00
3.798763050874214287e+01,1.701094326354501095e-04,8.250592227858093619e-06,-5.416284985252465844e+01,-1.312501011471329360e+00
3.798763056017120476e+01,1.673123769797807252e-04,8.182531679737148467e-06,-5.461298071483403049e+01,-1.334424046906838912e+00
3.798763061160026666e+01,1.644917808065684704e-04,8.113319784638776852e-06,-5.507845570053018491e+01,-1.357285680844826370e+00
3.798763066302932856e+01,1.616468311670554736e-04,8.042906600905676336e-06,-5.556021422655980757e+01,-1.381151900730814175e+00
3.798763070838691647e+01,1.591168455079239004e-04,7.979766578651292864e-06,-5.599942607335914602e+01,-1.403091936960804587e+00
3.798763075380621501e+01,1.565631346328973312e-04,7.915523387113247551e-06,-5.645348858800150538e+01,-1.425955887309554582e+00
3.798763079922551356e+01,1.539884610900728919e-04,7.850220293371199117e-06,-5.692264312657977854e+01,-1.449774229881940935e+00
3.798763084464481210e+01,1.513921192459692763e-04,7.783812487481428115e-06,-5.740779002923611074e+01,-1.474612340346024952e+00
3.798763089006411064e+01,1.487733608184577604e-04,7.716252049473466159e-06,-5.790990838317155465e+01,-1.500541914098750373e+00
3.798763093012140502e+01,1.464445260167200862e-04,7.655670111258538094e-06,-5.836768159454838667e+01,-1.524378792993030363e+00
3.798763097023319801e+01,1.440938531656736925e-04,7.594029693699837764e-06,-5.884093275878505835e+01,-1.549219484619583920e+00
3.798763101034499101e+01,1.417238848997630417e-04,7.531372301606320381e-06,-5.932991345865917054e+01,-1.575097108014609892e+00
3.798763105045678401e+01,1.393339717192181677e-04,7.467654938823719532e-06,-5.983556204745405438e+01,-1.602082694188654788e+00
3.798763109056857701e+01,1.369234248691490079e-04,7.402831624997654917e-06,-6.035889894856801163e+01,-1.630254140683275343e+00
3.798763112594497926e+01,1.347797491578128434e-04,7.344704020309805617e-06,-6.083601688616241887e+01,-1.656152007710293361e+00
3.798763116136950657e+01,1.326159723854794992e-04,7.285560806798954176e-06,-6.132926651259320749e+01,-1.683140505338454496e+00
3.798763119679403388e+01,1.304344348736000126e-04,7.225441801121035722e-06,-6.183891004590915230e+01,-1.711255621728639653e+00
3.798763123221856119e+01,1.282345387927543009e-04,7.164305747126021508e-06,-6.236592545139352239e+01,-1.740574533199278795e+00
3.798763126764308851e+01,1.260156501821083942e-04,7.102108525169501937e-06,-6.291137622702803611e+01,-1.771181876795042687e+00
3.798763129888560997e+01,1.240424127207230380e-04,7.046335681310512042e-06,-6.340865521193239118e+01,-1.799319113449014518e+00
3.798763133017063609e+01,1.220506730808973992e-04,6.989588356711251522e-06,-6.392274715333824986e+01,-1.828641317258544285e+00
3.798763136145566222e+01,1.200425853396929079e-04,6.931904747513568816e-06,-6.445392535718404758e+01,-1.859187595058629183e+00
3.798763139274068834e+01,1.180175992294411376e-04,6.873245266761383716e-06,-6.500320906629765716e+01,-1.891041801048027660e+00
3.798763142402571447e+01,1.159751312263871515e-04,6.813567579795171341e-06,-6.557170666411172988e+01,-1.924295895865567152e+00
3.798763145161743893e+01,1.141587821698222382e-04,6.760053964899935402e-06,-6.608999706376920358e+01,-1.954866343284528574e+00
3.798763147924668715e+01,1.123254031580438612e-04,6.705605339672946292e-06,-6.662581021940005144e+01,-1.986724256989612414e+00
3.798763150687593537e+01,1.104769763714338480e-04,6.650258331637417096e-06,-6.717943112085238511e+01,-2.019912141139939443e+00
3.798763153450518359e+01,1.086129953232282383e-04,6.593974955163760041e-06,-6.775192202094935112e+01,-2.054521106514451301e+00
3.798763156213443182e+01,1.067329229173602729e-04,6.536714588001129525e-06,-6.834443807208140242e+01,-2.090651072024571011e+00
3.798763158650197624e+01,1.050609898163727186e-04,6.485368536728425452e-06,-6.888462574873003064e+01,-2.123865378082840927e+00
3.798763161090266749e+01,1.033733805839787888e-04,6.433125300019767372e-06,-6.944307626277793588e+01,-2.158478555308488200e+00
3.798763163530335873e+01,1.016719204977416518e-04,6.380020040035083010e-06,-7.002008637482447284e+01,-2.194536776201711170e+00
3.798763165970404998e+01,9.995614337030673223e-05,6.326016307254478391e-06,-7.061676315434836226e+01,-2.232139037381053015e+00
3.798763168410474123e+01,9.822555484132440367e-05,6.271075122091754999e-06,-7.123431048692097534e+01,-2.271393906171258692e+00
3.798763170562489933e+01,9.668655495487029510e-05,6.221808613817464817e-06,-7.179731901649437020e+01,-2.307481038836752152e+00
3.798763172717433179e+01,9.513312597409595377e-05,6.171681232876960555e-06,-7.237936131854507948e+01,-2.345088085521534804e+00
3.798763174872376425e+01,9.356694788399809069e-05,6.120726708687329556e-06,-7.298074669683190052e+01,-2.384265223300968906e+00
3.798763177027319671e+01,9.198759159226908117e-05,6.068910065280136682e-06,-7.360262891821170683e+01,-2.425120018628147189e+00
3.798763179182262917e+01,9.039460207619795463e-05,6.016193898833307400e-06,-7.424626264611464421e+01,-2.467770437417053042e+00
3.798763181082814100e+01,8.897796712480439310e-05,5.968922518208974341e-06,-7.483305368967378968e+01,-2.506979208962403671e+00
3.798763182985950948e+01,8.754805019300503522e-05,5.920825074901952265e-06,-7.543968216507528268e+01,-2.547839451328224314e+00
3.798763184889087796e+01,8.610639828820473634e-05,5.871933948695386481e-06,-7.606647013568239402e+01,-2.590405674193470009e+00
3.798763186792224644e+01,8.465261646355938736e-05,5.822215577140874280e-06,-7.671462002405370129e+01,-2.634794757436639934e+00
3.798763188695361492e+01,8.318628590609877631e-05,5.771634067981976257e-06,-7.738543940046953651e+01,-2.681134881106001178e+00
3.798763190373833964e+01,8.188228699117637457e-05,5.726276783186292064e-06,-7.799701513594861524e+01,-2.723735736861372381e+00
3.798763192054590121e+01,8.056606273909529183e-05,5.680126854136543668e-06,-7.862926541303319539e+01,-2.768131006709517283e+00
3.798763193735346277e+01,7.923903702068670551e-05,5.633215341108235750e-06,-7.928252588869781903e+01,-2.814379930220483939e+00
3.798763195416102434e+01,7.790084632012720224e-05,5.585510037620312741e-06,-7.995804967801294083e+01,-2.862609508909335965e+00
3.798763197096858590e+01,7.655110515565765228e-05,5.536976501435437489e-06,-8.065719947230095954e+01,-2.912959023377833301e+00
3.798763198579204925e+01,7.535078674611672906e-05,5.493455550778465540e-06,-8.129460397330073818e+01,-2.959245914176938275e+00
3.798763200063567069e+01,7.413921596551409745e-05,5.449174026455679873e-06,-8.195355509237630542e+01,-3.007482548126699573e+00
3.798763201547929214e+01,7.291770299959722198e-05,5.404161710200497869e-06,-8.263440282796453573e+01,-3.057733319882561140e+00
3.798763203032291358e+01,7.168591326457013097e-05,5.358387696239533784e-06,-8.333845310898166758e+01,-3.110136231409284413e+00
3.798763204516653502e+01,7.044349195982016086e-05,5.311818933259259502e-06,-8.406712605382853098e+01,-3.164842627727531887e+00
3.798763205825791545e+01,6.933861134259650637e-05,5.270059727435250287e-06,-8.473144646674792568e+01,-3.215135026763831227e+00
3.798763207136710207e+01,6.822337343435928229e-05,5.227570693763114035e-06,-8.541822244888935245e+01,-3.267545996749033232e+00
3.798763208447628870e+01,6.709898429839546228e-05,5.184380406168836685e-06,-8.612781865339597687e+01,-3.322145516009885835e+00
3.798763209758547532e+01,6.596513598264403216e-05,5.140459206559015268e-06,-8.686159603091630288e+01,-3.379083542481974956e+00
3.798763211069466195e+01,6.482150192828678372e-05,5.095775377835435715e-06,-8.762103452696719330e+01,-3.438524533612025369e+00
3.798763212225637886e+01,6.380447079589662634e-05,5.055706306912259930e-06,-8.831340380531175072e+01,-3.493169744787594233e+00
3.798763213383381299e+01,6.277790690279698579e-05,5.014936926109979980e-06,-8.902917529918163098e+01,-3.550116976933830770e+00
3.798763214541124711e+01,6.174291985310679013e-05,4.973494626371592183e-06,-8.976872932843888009e+01,-3.609442310541948640e+00
3.798763215698868123e+01,6.069922620931693299e-05,4.931350946417749509e-06,-9.053348416209688310e+01,-3.671308698397472980e+00
3.798763216856611535e+01,5.964652540923478049e-05,4.888475448969257004e-06,-9.132498206916375239e+01,-3.735894849814233698e+00
3.798763217877692000e+01,5.871035895567103962e-05,4.850027803670820763e-06,-9.204658016737228365e+01,-3.795270398122096989e+00
3.798763218900160865e+01,5.776541807161799448e-05,4.810908138073931206e-06,-9.279256725738514433e+01,-3.857147386315052717e+00
3.798763219922629730e+01,5.681272419903838847e-05,4.771142732708967791e-06,-9.356333954401131336e+01,-3.921608495587225018e+00
3.798763220945098595e+01,5.585201646525971112e-05,4.730704274207485295e-06,-9.436037500900846453e+01,-3.988830803853308016e+00
3.798763221967567461e+01,5.488301823711867983e-05,4.689563552809690534e-06,-9.518528084753232577e+01,-4.059008512015298109e+00
3.798763222869343537e+01,5.402128668888139178e-05,4.652671385694902660e-06,-9.593733705945747658e+01,-4.123524835723084259e+00
3.798763223772345299e+01,5.315147947157889519e-05,4.615134365888353027e-06,-9.671480972291209355e+01,-4.190759290617407373e+00
3.798763224675347061e+01,5.227453615265191268e-05,4.576977677773867714e-06,-9.751811219306715373e+01,-4.260801786914230505e+00
3.798763225578348823e+01,5.139021663047052096e-05,4.538175109054550023e-06,-9.834878465074010023e+01,-4.333844756332807968e+00
3.798763226481350586e+01,5.049826629867141099e-05,4.498698627399605593e-06,-9.920850191954710340e+01,-4.410099239005257132e+00
3.798763227277764543e+01,4.970505153017318063e-05,4.463298673940772238e-06,-9.999229613419788620e+01,-4.480202519615033019e+00
3.798763228075260656e+01,4.890440353522745496e-05,4.427279894560685904e-06,-1.008025779373432727e+02,-4.553259520372353819e+00
3.798763228872756770e+01,4.809718726427053429e-05,4.390666453855329971e-06,-1.016397778835343502e+02,-4.629367955971225079e+00
3.798763229670252883e+01,4.728318173469294231e-05,4.353433195552654200e-06,-1.025055009447323897e+02,-4.708736949045312592e+00
3.798763230467748997e+01,4.646215261502594651e-05,4.315553216575063731e-06,-1.034014923903202572e+02,-4.791595845577170110e+00
3.798763231171112409e+01,4.573200673843996067e-05,4.281584753315426465e-06,-1.042183578533799846e+02,-4.867771222829560429e+00
3.798763231875431501e+01,4.499501929232503324e-05,4.247022442685586819e-06,-1.050628264907899023e+02,-4.947156371135488229e+00
3.798763232579750593e+01,4.425198624821785951e-05,4.211889457265598662e-06,-1.059353470704295717e+02,-5.029857520795525616e+00
3.798763233284069685e+01,4.350270422249832017e-05,4.176161653645068584e-06,-1.068375920472238647e+02,-5.116101939320665259e+00
3.798763233988388777e+01,4.274695754667133540e-05,4.139813211839647149e-06,-1.077713800617385544e+02,-5.206138873341481066e+00
3.798763234609575079e+01,4.207486615480562485e-05,4.107217983218013519e-06,-1.086227047357938176e+02,-5.288913809515310760e+00
3.798763235231605506e+01,4.139647722592106093e-05,4.074052838229518725e-06,-1.095027954688381158e+02,-5.375176922001076107e+00
3.798763235853635933e+01,4.071252381072564214e-05,4.040340024840307944e-06,-1.104121192960016913e+02,-5.465043636609205890e+00
3.798763236475666361e+01,4.002281872497740536e-05,4.006056371021329016e-06,-1.113524189582481512e+02,-5.558760948051671313e+00
3.798763237097696788e+01,3.932716347892426374e-05,3.971177095519750228e-06,-1.123255895135917086e+02,-5.656599739245783631e+00
3.798763237646308966e+01,3.870851045939570963e-05,3.939899178371863079e-06,-1.132128191635687244e+02,-5.746547850247875289e+00
3.798763238195666503e+01,3.808406135008370795e-05,3.908074331897542437e-06,-1.141300253359494974e+02,-5.840286697174519759e+00
3.798763238745024040e+01,3.745449061926927540e-05,3.875723884162151580e-06,-1.150776949486220673e+02,-5.937941793695451942e+00
3.798763239294381577e+01,3.681962599449135860e-05,3.842825594795283640e-06,-1.160576439360301748e+02,-6.039781582390841841e+00
3.798763239843739115e+01,3.617928479931157578e-05,3.809355678795590364e-06,-1.170718469328996889e+02,-6.146100469852170178e+00
3.798763240328258206e+01,3.560982116058454810e-05,3.779341412473304911e-06,-1.179964866717015184e+02,-6.243845538147642316e+00
3.798763240813435260e+01,3.503502276375577073e-05,3.748802252027164474e-06,-1.189523641727648595e+02,-6.345710306997368377e+00
3.798763241298612314e+01,3.445551039149166532e-05,3.717758654701370757e-06,-1.199399867124387242e+02,-6.451831230538608075e+00
3.798763241783789368e+01,3.387112549723219593e-05,3.686189273571999561e-06,-1.209612464474955118e+02,-6.562500072631444858e+00
3.798763242268966422e+01,3.328169996027558137e-05,3.654071279022262974e-06,-1.220182008805349625e+02,-6.678036818547488984e+00
3.798763242696881548e+01,3.275751459160755754e-05,3.625269169916188224e-06,-1.229818176120442388e+02,-6.784257260750051088e+00
3.798763243125377898e+01,3.222841925087266987e-05,3.595963308453466132e-06,-1.239779855393322379e+02,-6.894955029866581597e+00
3.798763243553874247e+01,3.169498516957819113e-05,3.566173308795434664e-06,-1.250072333681592056e+02,-7.010278509932790669e+00
3.798763243982370597e+01,3.115706643584028858e-05,3.535878680833148864e-06,-1.260715326210382017e+02,-7.130544824405262716e+00
3.798763244410866946e+01,3.061450832750202790e-05,3.505057511158854086e-06,-1.271730270836902008e+02,-7.256101773157740631e+00
3.798763244788792548e+01,3.013200109788371852e-05,3.477418143487002235e-06,-1.281772518420078484e+02,-7.371535490762505027e+00
3.798763245167231872e+01,2.964497448069156396e-05,3.449295275821469985e-06,-1.292153966503247489e+02,-7.491835479131972342e+00
3.798763245545671197e+01,2.915395451488603611e-05,3.420707736727499052e-06,-1.302880116878813226e+02,-7.617163010706982540e+00
3.798763245924110521e+01,2.865880691834847343e-05,3.391635857682257730e-06,-1.313971511151256095e+02,-7.747862788392599676e+00
3.798763246302549845e+01,2.815938930179736141e-05,3.362058603809725208e-06,-1.325450485559638025e+02,-7.884312861814524176e+00
3.798763246636327295e+01,2.771524617695162796e-05,3.335534544613121017e-06,-1.335915794125547791e+02,-8.009762603070921472e+00
3.798763246970558072e+01,2.726694380977383043e-05,3.308546444912866129e-06,-1.346734545118095809e+02,-8.140501372679214143e+00
3.798763247304788848e+01,2.681496603072305076e-05,3.281112343758694829e-06,-1.357912477087949696e+02,-8.276704626084017136e+00
3.798763247639019625e+01,2.635918926319023650e-05,3.253213360505123239e-06,-1.369470991886757645e+02,-8.418747060478178668e+00
3.798763247973250401e+01,2.589948247064757458e-05,3.224829302758713472e-06,-1.381433360923781493e+02,-8.567039624288300459e+00
3.798763248268038950e+01,2.549065281008219721e-05,3.199375024367496098e-06,-1.392339404972559294e+02,-8.703378755623457863e+00
3.798763248563227535e+01,2.507799489871067100e-05,3.173475335466188065e-06,-1.403613736226419348e+02,-8.845466812742117213e+00
3.798763248858416119e+01,2.466195421990949189e-05,3.147147547789076951e-06,-1.415262327293766305e+02,-8.993494540918479885e+00
3.798763249153604704e+01,2.424241705078936947e-05,3.120373536048113957e-06,-1.427307475618045487e+02,-9.147869264465617434e+00
3.798763249448793289e+01,2.381926280427907461e-05,3.093133915550567152e-06,-1.439773426172986035e+02,-9.309037718985658572e+00
3.798763249709148226e+01,2.344293890157106032e-05,3.068705745880062922e-06,-1.451138589402042385e+02,-9.457216436495173184e+00
3.798763249969856304e+01,2.306309189402835943e-05,3.043850062112294224e-06,-1.462887483446338024e+02,-9.611644055218700800e+00
3.798763250230564381e+01,2.268013150476285550e-05,3.018583448514152264e-06,-1.475026337409319979e+02,-9.772528132790373689e+00
3.798763250491272458e+01,2.229395308168619566e-05,2.992888504113587946e-06,-1.487578380786954142e+02,-9.940311484176476142e+00
3.798763250751980536e+01,2.190444565694620388e-05,2.966746618722086932e-06,-1.500568871712404757e+02,-1.011547977357897921e+01
3.798763250981925665e+01,2.155804279835673949e-05,2.943302629058646820e-06,-1.512412286250035720e+02,-1.027653216339195374e+01
3.798763251212182723e+01,2.120839751744679324e-05,2.919448273823654880e-06,-1.524655517653851007e+02,-1.044437733213293740e+01
3.798763251442439781e+01,2.085588681636621057e-05,2.895199451420818308e-06,-1.537305056277236019e+02,-1.061924107438555964e+01
3.798763251672696839e+01,2.050041439241269813e-05,2.870539455266677268e-06,-1.550385101649196429e+02,-1.080160481825106800e+01
3.798763251902953897e+01,2.014187813192139459e-05,2.845450417668534872e-06,-1.563921966307432854e+02,-1.099199658224682885e+01
3.798763252106042643e+01,1.982301707798099692e-05,2.822950362215937973e-06,-1.576263537317694841e+02,-1.116704817708239084e+01
3.798763252309406369e+01,1.950117195837773845e-05,2.800056384294653811e-06,-1.589021672711209305e+02,-1.134948416337313404e+01
3.798763252512770094e+01,1.917668966206705929e-05,2.776783724108563441e-06,-1.602203134605189234e+02,-1.153955020138518783e+01
3.798763252716133820e+01,1.884948157180980232e-05,2.753116340744333521e-06,-1.615833131923514543e+02,-1.173776973449653127e+01
3.798763252919497546e+01,1.851945372406748962e-05,2.729037078289818754e-06,-1.629939074346725647e+02,-1.194471686819513145e+01
